Catch Year,Species Code,Species Name,Gear Code,Gear Name,SMA,NAFO Division,Quota,Quota Name,Unit Wt.,Qta Amt,Landed RW,Number of Animals,Landed Value,Discard Dead,Dumped Round,Discard Alive,# of Fishers,# of Vessels,# of Buyers,# of Trips
2013,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,37544,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,29.98,6.84,0,58700.73,0.27,0,0.07,40,40,9,114
2013,130,Halibut,51,Longline,3O,3N,36760,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,60.44,20.85,0,179903.38,0,0,0,1,1,1,2
2013,130,Halibut,51,Longline,3O,3N,36966,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,153.43,0,1323949.17,0,0,0,1,1,1,10
2013,130,Halibut,51,Longline,3O,3O,36760,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,60.44,14.29,0,123289.52,0,0,0,2,2,2,4
2013,130,Halibut,51,Longline,3O,3O,36966,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,11.6,0,100125.36,0,0,0,2,2,2,3
2013,130,Halibut,51,Longline,3PS,3PS,36285,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,26,0,,0,0,0,0.73,1,1,0,2
2013,130,Halibut,51,Longline,3PS,3PS,36462,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,29.98,36.74,0,317003.76,0,0,0,32,33,7,153
2013,130,Halibut,51,Longline,3PS,3PS,36969,3Ps Atlantic Halibut 65'-100',Tonnes,0,28.76,0,248125.8,0,0,0,2,2,2,2
2013,130,Halibut,51,Longline,3PS,3PS,37544,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,29.98,17.88,0,153494.44,0,0,0,30,30,5,210
2013,130,Halibut,59,Hand Line (Baited),3PS,3PS,37544,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,29.98,0.46,0,3945.6,0,0,0,1,1,1,1
2014,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,36967,3NO Atlantic Halibut Vessels >100',Tonnes,0,1.76,0,11591.23,0,0,0,1,2,1,8
2014,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,38238,3NO Atlantic Halibut Vessels >100',Tonnes,0,22.77,0,150125.33,0.04,0,0,1,3,1,13
2014,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,36967,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.84,0,5513,0.01,0,0,1,2,1,4
2014,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,38032,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.69,0,6088.7,0,0,0,2,2,2,2
2014,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,38238,3NO Atlantic Halibut Vessels >100',Tonnes,0,4.89,0,32127.26,0,0,0,1,3,1,11
2014,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,36463,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,8,2.48,0,21868.31,0,0,0,1,1,1,2
2014,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,36970,3Ps Atlantic Halibut >100',Tonnes,0,5.52,0,44752.52,0,0,0,3,4,2,7
2014,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,37734,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,8.59,1.32,0,11608.15,0.07,0,0,1,1,1,2
2014,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,38241,3Ps Atlantic Halibut >100',Tonnes,0,2.74,0,19768.1,0,0,0,1,3,1,5
2014,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,38031,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,83.86,2.47,0,22466.4,0.01,0,0,1,1,1,2
2014,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,37733,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,33.17,0.45,0,4197.27,0,0,0,3,3,2,4
2014,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,38814,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,33.17,13.26,0,120189.93,7.42,0,0.06,43,43,9,145
2014,130,Halibut,51,Longline,3O,3N,38031,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,83.86,30.83,0,271526.48,0,0,0,1,1,1,2
2014,130,Halibut,51,Longline,3O,3N,38237,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,251.96,0,2218916.43,0,0,0,3,3,3,16
2014,130,Halibut,51,Longline,3O,3O,38031,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,83.86,20.26,0,178436.04,0,0,0.03,2,2,2,3
2014,130,Halibut,51,Longline,3O,3O,40152,3NO Atlantic Halibut FG < 65' NL (Illegal Catch DNG),Tonnes,0,3.13,0,27551.7,0,0,0,1,1,1,1
2014,130,Halibut,51,Longline,3PS,3PS,36970,3Ps Atlantic Halibut >100',Tonnes,0,2.3,0,20255.89,0.1,0,0,1,1,1,13
2014,130,Halibut,51,Longline,3PS,3PS,37733,3Ps Atlantic Halibut  Fixed Gear < 65' Directed,Tonnes,33.17,59.52,0,550173.29,0,0,0.14,44,44,6,184
2014,130,Halibut,51,Longline,3PS,3PS,38240,3Ps Atlantic Halibut 65'-100',Tonnes,0,30.19,0,265908.01,0,0,0,2,2,2,3
2014,130,Halibut,51,Longline,3PS,3PS,38241,3Ps Atlantic Halibut >100',Tonnes,0,10.41,0,91648.88,0.05,0,0,1,1,1,10
2014,130,Halibut,51,Longline,3PS,3PS,38814,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,33.17,27.24,0,250649.88,0,0,0,36,38,6,259
2014,130,Halibut,59,Hand Line (Baited),3PS,3PS,38814,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,33.17,0.03,0,241.36,0,0,0,1,1,1,1
2014,130,Halibut,62,Pot,3PS,3PS,38814,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,33.17,0.11,0,1014.78,0,0,0,1,1,1,1
2015,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,38238,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.1,0,584.7,0,0,0,1,1,1,1
2015,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,39513,3NO Atlantic Halibut Vessels >100',Tonnes,0,12.83,0,73928.57,0.02,0,0,1,3,1,14
2015,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,38238,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.49,0,2815.18,0.02,0,0,1,1,1,1
2015,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,39307,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,0,0.35,0,3659.29,0,0,0,1,1,1,4
2015,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,39513,3NO Atlantic Halibut Vessels >100',Tonnes,0,23.33,0,134488.89,1.15,0,0,1,3,1,15
2015,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,37734,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,8.59,1.41,0,14465.08,0.04,0,0,1,1,1,1
2015,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,38241,3Ps Atlantic Halibut >100',Tonnes,0,43.07,0,312941.1,0.05,0,0,2,5,2,15
2015,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,39009,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,0,14.45,0,149327.71,0,0,0,3,3,3,7
2015,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,39516,3Ps Atlantic Halibut >100',Tonnes,0,0.62,0,5577.86,0,0,0,2,2,2,2
2015,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,40088,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,45,13.15,0,139870.12,1.91,0,5.64,49,49,11,155
2015,130,Halibut,51,Longline,3O,3N,39306,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,66.21,28.53,0,293504.4,0,0,0.01,1,1,1,3
2015,130,Halibut,51,Longline,3O,3N,39512,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,66.58,0,685013.77,0,0,0.07,1,1,1,5
2015,130,Halibut,51,Longline,3O,3O,39306,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,66.21,0.2,0,2129,0,0,0,1,1,1,1
2015,130,Halibut,51,Longline,3O,3O,40048,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,71.1,11.78,0,121147.04,0,0,0,1,1,1,1
2015,130,Halibut,51,Longline,3PS,3PS,39516,3Ps Atlantic Halibut >100',Tonnes,0,5.06,0,54900.92,0,0,0,1,1,1,1
2015,130,Halibut,51,Longline,3PS,3PS,40005,3Ps Atlantic Halibut - USE OF FISH,Tonnes,0,4.4,0,45299.85,0,0,0,5,5,2,18
2015,130,Halibut,51,Longline,3PS,3PS,40088,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,45,47.44,0,510425.37,0,0,0.45,64,64,9,452
2015,130,Halibut,62,Pot,3PS,3PS,40088,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,45,0.69,0,7299.29,0,0,0,2,2,0,3
2016,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,40792,3NO Atlantic Halibut Vessels >100',Tonnes,0,18.17,0,105886.34,0,0,0,1,2,1,17
2016,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,40588,3NO Atlantic Halibut Mobile Gear < 65',Tonnes,9.04,0.03,0,354.45,0,0,0,1,1,1,1
2016,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,40792,3NO Atlantic Halibut Vessels >100',Tonnes,0,33.75,0,193285.2,1.16,0,0,1,3,1,17
2016,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,40291,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,0,0,,0,0,0,0.32,1,1,0,1
2016,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,40795,3Ps Atlantic Halibut >100',Tonnes,0,4.27,0,43763.05,0,0,0,2,3,2,6
2016,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,41363,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,0,21.53,0,238209.72,6.17,0,0,89,89,17,288
2016,130,Halibut,51,Longline,3O,3N,40587,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,67.38,22.35,0,247100.17,0,0,0,1,1,2,2
2016,130,Halibut,51,Longline,3O,3N,40791,3NO Atlantic Halibut Fixed Gear 65'-100',Tonnes,0,76.16,0,841970.07,0,0,0,1,1,1,5
2016,130,Halibut,51,Longline,3O,3O,41323,3NO Atlantic Halibut Fixed Gear < 65' Mar Fleet,Tonnes,72.36,0.88,0,9701.75,0,0,0,1,1,1,1
2016,130,Halibut,51,Longline,3PS,3PS,40795,3Ps Atlantic Halibut >100',Tonnes,0,11.04,0,122057.95,0,0,0.01,1,1,3,3
2016,130,Halibut,51,Longline,3PS,3PS,41363,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,0,83.31,0,924424.02,0,0,1.32,78,80,13,711
2016,130,Halibut,51,Longline,3PS,3PS,41462,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,20,14.78,0,164286.94,0,0,0.67,9,9,3,22
2016,130,Halibut,59,Hand Line (Baited),3PS,3PS,41363,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,0,0.09,0,951.5,0,0,0,2,2,1,4
2016,130,Halibut,71,Dredge (Boat),3PS,3PS,40291,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,0,0,,0,4.63,0,0,1,1,0,2
2017,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,40792,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.35,0,2460.64,0,0,0,1,1,1,3
2017,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,42073,3NO Atlantic Halibut Vessels >100',Tonnes,0,28.73,0,199464.33,0,0,0,2,3,2,15
2017,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,40792,3NO Atlantic Halibut Vessels >100',Tonnes,0,25.82,0,178256.48,0.43,0,0,1,2,1,3
2017,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,42073,3NO Atlantic Halibut Vessels >100',Tonnes,0,6.88,0,47527.26,0.59,0,0,1,2,1,11
2017,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,40291,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,0,0,,0,0.86,0,0,1,1,0,4
2017,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,40795,3Ps Atlantic Halibut >100',Tonnes,0,129.42,0,1006462.76,1.94,0,0,3,7,3,22
2017,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,41573,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,11.68,2.04,0,22667.3,0.12,0,0,2,2,3,6
2017,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42076,3Ps Atlantic Halibut >100',Tonnes,0,14.06,0,132898.94,0.38,0,0,3,3,2,6
2017,130,Halibut,41,Gill Net (Set or Fixed),3O,3O,41869,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,84.13,0.9,0,9985.55,0,0,0,1,1,1,1
2017,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,41363,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,0,0,,0,0.91,0,0,1,1,0,2
2017,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,42636,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,83.4,13.74,0,153058.71,4.09,0,0,45,45,10,161
2017,130,Halibut,51,Longline,3O,3N,41869,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,84.13,36.21,0,403490.81,0,0,0,2,2,3,3
2017,130,Halibut,51,Longline,3O,3O,41869,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,84.13,0.41,0,4551.98,0,0,0.16,1,1,1,1
2017,130,Halibut,51,Longline,3PS,3PS,41462,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,20,0.27,0,2928.27,0,0,0,1,1,1,2
2017,130,Halibut,51,Longline,3PS,3PS,42636,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,83.4,93.52,0,1033469.62,0,0,0.22,85,88,7,791
2017,130,Halibut,51,Longline,3PS,3PS,42712,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,21.24,0,236679.91,0,0,0.03,13,13,5,23
2017,130,Halibut,59,Hand Line (Baited),3PS,3PS,42636,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,83.4,0.58,0,6413.11,0,0,0,6,6,2,6
2018,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,42073,3NO Atlantic Halibut Vessels >100',Tonnes,0,0.01,0,83.11,0,0,0,1,1,1,1
2018,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,43352,3NO Atlantic Halibut Vessels >100',Tonnes,0,44.45,0,324042.61,0.78,0,0,2,3,2,17
2018,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,42073,3NO Atlantic Halibut Vessels >100',Tonnes,0,7.96,0,58012.87,0.03,0,0,2,2,2,2
2018,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,43352,3NO Atlantic Halibut Vessels >100',Tonnes,0,30.21,0,220264.2,0.1,0,0,2,3,2,14
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42076,3Ps Atlantic Halibut >100',Tonnes,0,0.15,0,1442.33,0,0,0,1,1,1,1
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,41573,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,11.68,1.68,0,17534.24,0,0,0,3,3,1,7
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42076,3Ps Atlantic Halibut >100',Tonnes,0,61.77,0,479362.69,4.76,0,0,3,7,2,16
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42858,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,13.23,0.3,0,3010.82,0.68,0,0,3,3,2,6
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,43355,3Ps Atlantic Halibut >100',Tonnes,0,3.19,0,28085.86,0,0,0,2,3,2,4
2018,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42090,3Ps Atlantic Halibut Vessels  >100',Tonnes,0,0.11,0,1046.95,0,0,0,1,1,1,1
2018,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,43910,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,96.98,17.05,0,163107.85,4.49,0,0,89,91,18,266
2018,130,Halibut,51,Longline,3O,3N,43149,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,97.83,9.94,0,94545.74,0,0,0,4,4,3,5
2018,130,Halibut,51,Longline,3O,3N,43990,3NO Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,6.51,0,61949.89,0,0,0,1,1,1,1
2018,130,Halibut,51,Longline,3O,3O,43149,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,97.83,2.74,0,26097.66,0,0,0.18,1,1,1,3
2018,130,Halibut,51,Longline,3O,3O,43990,3NO Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,0.18,0,1710.5,0,0,0.01,2,2,1,2
2018,130,Halibut,51,Longline,3PS,3PS,42075,3Ps Atlantic Halibut 65'-100',Tonnes,0,1.65,0,15735.57,0,0,0,1,1,2,2
2018,130,Halibut,51,Longline,3PS,3PS,43831,3Ps Atlantic Halibut - USE OF FISH,Tonnes,0,5.12,0,48568.76,0,0,0.04,2,2,2,7
2018,130,Halibut,51,Longline,3PS,3PS,43910,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,96.98,119.14,0,1153407.53,0,0,2.92,97,103,10,1010
2018,130,Halibut,51,Longline,3PS,3PS,43986,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,11.74,0,110892.95,0,0,0.07,7,7,6,14
2018,130,Halibut,59,Hand Line (Baited),3PS,3PS,43910,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,96.98,1.17,0,11545,0,0,0,11,11,4,16
2018,130,Halibut,71,Dredge (Boat),3PS,3PS,42858,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,13.23,0,,0,0.27,0,0,1,1,0,1
2019,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,43352,3NO Atlantic Halibut Vessels >100',Tonnes,0,8.26,0,60254.26,0.05,0,0,1,3,1,7
2019,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,44634,3NO Atlantic Halibut Vessels >100',Tonnes,0,30.17,0,219974.68,0.44,0,0,2,3,2,23
2019,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,43352,3NO Atlantic Halibut Vessels >100',Tonnes,0,21.64,0,157767.98,1.26,0,0,1,2,1,3
2019,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,44634,3NO Atlantic Halibut Vessels >100',Tonnes,0,21.4,0,155988.55,0.43,0,0,2,4,2,7
2019,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,42858,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,13.23,1.62,0,17397.78,2.54,0,0,2,2,1,3
2019,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,43355,3Ps Atlantic Halibut >100',Tonnes,0,130.76,0,1087210.77,1.71,0,0,3,5,2,22
2019,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,44140,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,15.36,0.05,0,539.22,0.36,0,0,2,2,1,2
2019,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,44637,3Ps Atlantic Halibut >100',Tonnes,0,27.64,0,252815.64,0.13,0,0,3,8,2,21
2019,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,45187,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,112.6,12.57,0,126301.77,1.78,0,0,56,56,13,177
2019,130,Halibut,51,Longline,3O,3N,44431,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,113.59,48.96,0,486837.82,0,0,2.04,4,4,3,4
2019,130,Halibut,51,Longline,3O,3O,44431,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,113.59,6.69,0,66477.38,0,0,0,3,3,3,4
2019,130,Halibut,51,Longline,3PS,3PS,45187,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,112.6,125.77,0,1271027.34,0.06,0,3.55,105,114,11,1261
2019,130,Halibut,51,Longline,3PS,3PS,45263,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,7.15,0,73808.29,0,0,0,4,4,2,5
2019,130,Halibut,59,Hand Line (Baited),3PS,3PS,45187,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,112.6,0.4,0,4026.19,0,0,0,8,8,3,9
2019,130,Halibut,71,Dredge (Boat),3PS,3PS,44140,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,15.36,0,,0,0.04,0,0.07,1,1,0,1
2020,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,44634,3NO Atlantic Halibut Vessels >100',Tonnes,0,1.79,0,13016.37,0.05,0,0,1,2,1,5
2020,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,45920,3NO Atlantic Halibut Vessels >100',Tonnes,0,19.09,0,141212.76,0,0,0,2,4,2,24
2020,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,44634,3NO Atlantic Halibut Vessels >100',Tonnes,0,22.04,0,160658.89,0,0,0,1,2,1,3
2020,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,45920,3NO Atlantic Halibut Vessels >100',Tonnes,0,9.6,0,70141.36,0.05,0,0,2,4,2,11
2020,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,44140,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,15.36,2.26,0,14249.56,3.44,0,0,1,1,1,2
2020,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,44637,3Ps Atlantic Halibut >100',Tonnes,0,93.65,0,631597.65,2.3,0,0,3,6,2,20
2020,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,45430,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,18.06,2.75,0,17578.51,0,0,0,2,2,2,7
2020,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,45923,3Ps Atlantic Halibut >100',Tonnes,0,43.31,0,307458.41,0.48,0,0,1,6,1,18
2020,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,45187,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,112.6,0,,0,0.2,0,0,1,1,0,1
2020,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,13.16,0,84213.67,0.03,0,0,87,86,13,308
2020,130,Halibut,51,Longline,3O,3N,45717,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,132.45,38.47,0,242944.63,0,0,0,5,5,3,6
2020,130,Halibut,51,Longline,3O,3N,46546,3NO Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,10.53,0,66538.22,0,0,0,1,1,1,1
2020,130,Halibut,51,Longline,3O,3O,45717,3NO Atlantic Halibut Fixed Gear < 65' NL Fleet,Tonnes,132.45,28.93,0,182739.27,0,0,0,4,4,3,5
2020,130,Halibut,51,Longline,3PS,3PS,45108,3Ps Atlantic Halibut - USE OF FISH,Tonnes,0,6.31,0,42813.31,0,0,0,3,3,3,10
2020,130,Halibut,51,Longline,3PS,3PS,45923,3Ps Atlantic Halibut >100',Tonnes,0,4.32,0,27258.04,0,0,0,1,1,1,2
2020,130,Halibut,51,Longline,3PS,3PS,46391,3Ps Atlantic Halibut - USE OF FISH,Tonnes,0,3.59,0,24784.6,0,0,0,3,3,1,6
2020,130,Halibut,51,Longline,3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,77.67,0,521180.61,0.06,0,1.19,86,88,9,924
2020,130,Halibut,51,Longline,3PS,3PS,46542,3Ps Atlantic Halibut - FFAW Halibut Survey,Tonnes,0,3.6,0,24763.85,0,0,0.89,3,3,2,5
2020,130,Halibut,59,Hand Line (Baited),3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,1.03,0,7045.65,0,0,0,18,17,4,23
2020,130,Halibut,62,Pot,3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,0.04,0,264.55,0,0,0,1,1,0,1
2021,130,Halibut,12,Bottom Otter Trawl (stern),3O,3N,45920,3NO Atlantic Halibut Vessels >100',Tonnes,0,3.32,0,32985.03,0.04,0,0,2,4,2,6
2021,130,Halibut,12,Bottom Otter Trawl (stern),3O,3O,45920,3NO Atlantic Halibut Vessels >100',Tonnes,0,17.06,0,131980.57,0.26,0,0,2,3,2,4
2021,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,45430,3Ps Atlantic Halibut  Mobile Gear < 65' ,Tonnes,18.06,0.02,0,138.29,0,0,0,1,1,0,1
2021,130,Halibut,12,Bottom Otter Trawl (stern),3PS,3PS,45923,3Ps Atlantic Halibut >100',Tonnes,0,54.41,0,358865.48,0.98,0,0,2,4,1,16
2021,130,Halibut,41,Gill Net (Set or Fixed),3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,122.06,0.74,0,4820.8,0,0,0,11,11,2,13
2021,130,Halibut,51,Longline,3O,3O,45920,3NO Atlantic Halibut Vessels >100',Tonnes,0,2.67,0,16859.09,0,0,0,1,1,1,1
2021,130,Halibut,51,Longline,3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,3.34,0,22980.56,0,0,0,5,5,2,20
2021,130,Halibut,59,Hand Line (Baited),3PS,3PS,46468,3Ps Atlantic Halibut  Fixed Gear < 65' Bycatch,Tonnes,131.45,0.3,0,1877.95,0,0,0,2,2,0,5

