"YR"	"GEAR"	"NAFO"	"SEX"	"LEN"	"SAMPLE_NUM_AT_LEN"	"NUM_AT_LEN"
"1985"	"12"	"3PS"	"0"	"196"	"1"	"1"
"1985"	"12"	"3PS"	"0"	"197"	"2"	"3.89"
"1985"	"12"	"3PS"	"0"	"199"	"1"	"1.85"
"1985"	"12"	"3PS"	"0"	"201"	"1"	"1"
"1985"	"12"	"3PS"	"0"	"203"	"1"	"1.85"
"1985"	"12"	"3PS"	"0"	"229"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"54"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"55"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"59"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"60"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"61"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"63"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"67"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"68"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"69"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"70"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"72"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"73"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"74"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"75"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"76"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"77"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"78"	"7"	"7"
"1985"	"12"	"3PS"	"1"	"79"	"4"	"4"
"1985"	"12"	"3PS"	"1"	"80"	"5"	"5"
"1985"	"12"	"3PS"	"1"	"81"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"82"	"4"	"4"
"1985"	"12"	"3PS"	"1"	"83"	"4"	"4"
"1985"	"12"	"3PS"	"1"	"84"	"4"	"4"
"1985"	"12"	"3PS"	"1"	"85"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"86"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"87"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"89"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"90"	"3"	"3"
"1985"	"12"	"3PS"	"1"	"91"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"92"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"94"	"2"	"2"
"1985"	"12"	"3PS"	"1"	"95"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"100"	"1"	"1"
"1985"	"12"	"3PS"	"1"	"114"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"53"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"55"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"60"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"63"	"2"	"2"
"1985"	"12"	"3PS"	"2"	"64"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"67"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"68"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"69"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"72"	"2"	"2"
"1985"	"12"	"3PS"	"2"	"73"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"76"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"77"	"2"	"2"
"1985"	"12"	"3PS"	"2"	"78"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"80"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"84"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"85"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"88"	"2"	"2"
"1985"	"12"	"3PS"	"2"	"92"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"95"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"96"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"99"	"1"	"1"
"1985"	"12"	"3PS"	"2"	"111"	"2"	"2"
"1986"	"12"	"3O"	"0"	"87"	"2"	"2.65"
"1986"	"12"	"3O"	"0"	"88"	"2"	"4.17"
"1986"	"12"	"3O"	"0"	"89"	"4"	"8.35"
"1986"	"12"	"3O"	"0"	"90"	"3"	"3.97"
"1986"	"12"	"3O"	"0"	"91"	"2"	"4.17"
"1986"	"12"	"3O"	"0"	"93"	"2"	"5.7"
"1986"	"12"	"3O"	"0"	"94"	"2"	"2.65"
"1986"	"12"	"3O"	"0"	"95"	"4"	"6.82"
"1986"	"12"	"3O"	"0"	"96"	"3"	"5.5"
"1986"	"12"	"3O"	"0"	"97"	"5"	"8.15"
"1986"	"12"	"3O"	"0"	"98"	"1"	"1.32"
"1986"	"12"	"3O"	"0"	"100"	"3"	"5.5"
"1986"	"12"	"3O"	"0"	"101"	"4"	"8.35"
"1986"	"12"	"3O"	"0"	"102"	"3"	"7.02"
"1986"	"12"	"3O"	"0"	"107"	"1"	"1.32"
"1986"	"12"	"3O"	"0"	"108"	"1"	"2.85"
"1986"	"12"	"3O"	"0"	"109"	"1"	"1.32"
"1986"	"12"	"3O"	"0"	"112"	"1"	"1.32"
"1986"	"12"	"3O"	"0"	"114"	"1"	"2.85"
"1986"	"12"	"4VN"	"2"	"38"	"1"	"1.33"
"1987"	"12"	"3N"	"2"	"116"	"1"	"1.76"
"1987"	"12"	"3O"	"0"	"83"	"1"	"1"
"1987"	"12"	"3O"	"0"	"85"	"1"	"1.57"
"1987"	"12"	"3O"	"0"	"87"	"2"	"3.29"
"1987"	"12"	"3O"	"0"	"89"	"5"	"6.29"
"1987"	"12"	"3O"	"0"	"90"	"2"	"3.13"
"1987"	"12"	"3O"	"0"	"93"	"1"	"2.29"
"1987"	"12"	"3O"	"0"	"97"	"1"	"1.57"
"1987"	"12"	"3O"	"0"	"98"	"1"	"1"
"1987"	"12"	"3O"	"0"	"100"	"1"	"1.57"
"1987"	"12"	"3O"	"0"	"101"	"2"	"2.57"
"1987"	"12"	"3O"	"0"	"103"	"2"	"2"
"1987"	"12"	"3O"	"0"	"104"	"1"	"2.29"
"1987"	"12"	"3O"	"0"	"105"	"1"	"1"
"1987"	"12"	"3O"	"0"	"106"	"1"	"1"
"1987"	"12"	"3O"	"0"	"107"	"1"	"1.57"
"1987"	"12"	"3O"	"0"	"110"	"1"	"2.29"
"1987"	"12"	"3O"	"0"	"111"	"2"	"3.13"
"1987"	"12"	"3O"	"0"	"114"	"1"	"2.29"
"1987"	"12"	"3O"	"0"	"127"	"1"	"1"
"1987"	"12"	"3O"	"0"	"129"	"1"	"2.29"
"1987"	"12"	"3O"	"0"	"144"	"1"	"1"
"1987"	"12"	"3O"	"0"	"146"	"1"	"1"
"1987"	"12"	"3O"	"0"	"186"	"1"	"1.57"
"1987"	"12"	"3O"	"1"	"68"	"1"	"2.15"
"1987"	"12"	"3O"	"1"	"73"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"78"	"1"	"3.95"
"1987"	"12"	"3O"	"1"	"79"	"1"	"1"
"1987"	"12"	"3O"	"1"	"83"	"2"	"2.47"
"1987"	"12"	"3O"	"1"	"84"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"89"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"90"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"92"	"2"	"2.47"
"1987"	"12"	"3O"	"1"	"96"	"1"	"8.91"
"1987"	"12"	"3O"	"1"	"97"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"99"	"1"	"1.23"
"1987"	"12"	"3O"	"1"	"100"	"1"	"1.23"
"1987"	"12"	"3O"	"2"	"79"	"1"	"4.13"
"1987"	"12"	"3O"	"2"	"92"	"1"	"1.23"
"1987"	"12"	"3O"	"2"	"96"	"1"	"1.23"
"1987"	"12"	"3O"	"2"	"100"	"1"	"8.91"
"1987"	"12"	"3O"	"2"	"103"	"1"	"1.23"
"1987"	"12"	"3O"	"2"	"110"	"1"	"1.23"
"1987"	"12"	"3O"	"2"	"144"	"1"	"1.23"
"1987"	"12"	"3PS"	"0"	"44"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"54"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"56"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"64"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"67"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"69"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"71"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"72"	"4"	"4"
"1987"	"12"	"3PS"	"0"	"75"	"2"	"2"
"1987"	"12"	"3PS"	"0"	"76"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"78"	"2"	"2.97"
"1987"	"12"	"3PS"	"0"	"80"	"4"	"5.26"
"1987"	"12"	"3PS"	"0"	"81"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"84"	"3"	"3.29"
"1987"	"12"	"3PS"	"0"	"86"	"1"	"1.97"
"1987"	"12"	"3PS"	"0"	"87"	"2"	"2"
"1987"	"12"	"3PS"	"0"	"88"	"3"	"3"
"1987"	"12"	"3PS"	"0"	"89"	"2"	"2.97"
"1987"	"12"	"3PS"	"0"	"90"	"4"	"5.16"
"1987"	"12"	"3PS"	"0"	"91"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"92"	"6"	"6.58"
"1987"	"12"	"3PS"	"0"	"93"	"3"	"3.29"
"1987"	"12"	"3PS"	"0"	"94"	"3"	"3"
"1987"	"12"	"3PS"	"0"	"95"	"2"	"2.29"
"1987"	"12"	"3PS"	"0"	"98"	"2"	"2.29"
"1987"	"12"	"3PS"	"0"	"100"	"1"	"1.97"
"1987"	"12"	"3PS"	"0"	"101"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"103"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"105"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"106"	"1"	"1.97"
"1987"	"12"	"3PS"	"0"	"107"	"3"	"4.26"
"1987"	"12"	"3PS"	"0"	"108"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"116"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"117"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"120"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"124"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"130"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"138"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"140"	"1"	"1.97"
"1987"	"12"	"3PS"	"0"	"155"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"156"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"158"	"1"	"1.97"
"1987"	"12"	"3PS"	"0"	"173"	"1"	"1"
"1987"	"12"	"3PS"	"0"	"180"	"1"	"1.29"
"1987"	"12"	"3PS"	"0"	"198"	"1"	"1.29"
"1987"	"12"	"4VN"	"1"	"111"	"1"	"1.22"
"1987"	"12"	"4VN"	"1"	"124"	"1"	"1.22"
"1987"	"12"	"4VS"	"0"	"66"	"1"	"1.43"
"1987"	"12"	"4VS"	"0"	"82"	"1"	"6.99"
"1987"	"12"	"4VS"	"0"	"89"	"1"	"1.25"
"1987"	"12"	"4VS"	"0"	"99"	"1"	"1.22"
"1987"	"12"	"4VS"	"1"	"40"	"1"	"2.79"
"1987"	"12"	"4VS"	"1"	"44"	"1"	"2.79"
"1987"	"12"	"4VS"	"1"	"47"	"1"	"1"
"1987"	"12"	"4VS"	"1"	"74"	"1"	"1.25"
"1987"	"12"	"4VS"	"1"	"77"	"1"	"1.78"
"1987"	"12"	"4VS"	"1"	"78"	"2"	"2.48"
"1987"	"12"	"4VS"	"1"	"81"	"1"	"1.33"
"1987"	"12"	"4VS"	"1"	"84"	"1"	"1.21"
"1987"	"12"	"4VS"	"1"	"85"	"1"	"1.43"
"1987"	"12"	"4VS"	"1"	"89"	"1"	"1.25"
"1987"	"12"	"4VS"	"1"	"90"	"1"	"1.25"
"1987"	"12"	"4VS"	"1"	"95"	"1"	"1.15"
"1987"	"12"	"4VS"	"1"	"97"	"1"	"1.78"
"1987"	"12"	"4VS"	"1"	"99"	"1"	"1.43"
"1987"	"12"	"4VS"	"1"	"140"	"1"	"1.49"
"1987"	"12"	"4VS"	"1"	"145"	"1"	"1.25"
"1987"	"12"	"4VS"	"2"	"50"	"1"	"1.58"
"1987"	"12"	"4VS"	"2"	"73"	"2"	"2.58"
"1987"	"12"	"4VS"	"2"	"81"	"1"	"1"
"1987"	"12"	"4VS"	"2"	"85"	"1"	"1.39"
"1987"	"12"	"4VS"	"2"	"90"	"1"	"1.15"
"1987"	"12"	"4VS"	"2"	"99"	"1"	"1.05"
"1987"	"12"	"4VS"	"2"	"107"	"1"	"1.05"
"1987"	"12"	"4VS"	"2"	"109"	"1"	"1.02"
"1987"	"12"	"4VS"	"2"	"110"	"1"	"1.02"
"1987"	"12"	"4VS"	"2"	"123"	"2"	"2.15"
"1987"	"12"	"4VS"	"2"	"124"	"1"	"1.2"
"1987"	"12"	"4VS"	"2"	"133"	"1"	"1.38"
"1987"	"12"	"4VS"	"2"	"134"	"2"	"2.54"
"1987"	"12"	"4WG"	"0"	"70"	"1"	"1.64"
"1987"	"12"	"4WG"	"1"	"72"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"74"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"77"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"78"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"79"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"80"	"1"	"1.64"
"1987"	"12"	"4WG"	"1"	"82"	"1"	"1.64"
"1987"	"12"	"4WG"	"1"	"84"	"1"	"1"
"1987"	"12"	"4WG"	"1"	"94"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"48"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"54"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"74"	"1"	"1.44"
"1987"	"12"	"4WG"	"2"	"75"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"78"	"1"	"1.12"
"1987"	"12"	"4WG"	"2"	"80"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"83"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"91"	"1"	"1"
"1987"	"12"	"4WG"	"2"	"92"	"1"	"1.44"
"1987"	"12"	"4WG"	"2"	"110"	"1"	"1.12"
"1987"	"12"	"4XN"	"0"	"50"	"1"	"1.8"
"1987"	"12"	"4XN"	"0"	"52"	"2"	"2.89"
"1987"	"12"	"4XN"	"0"	"53"	"1"	"1.32"
"1987"	"12"	"4XN"	"0"	"54"	"1"	"1.4"
"1987"	"12"	"4XN"	"0"	"59"	"1"	"1.32"
"1987"	"12"	"4XN"	"0"	"69"	"1"	"1.24"
"1987"	"12"	"4XN"	"0"	"92"	"1"	"1.79"
"1987"	"12"	"4XN"	"0"	"102"	"1"	"1.19"
"1987"	"12"	"4XN"	"1"	"79"	"1"	"9.58"
"1987"	"12"	"4XN"	"2"	"125"	"1"	"1.17"
"1987"	"12"	"4XO"	"1"	"82"	"1"	"1.14"
"1987"	"12"	"4XO"	"1"	"130"	"1"	"1.16"
"1987"	"12"	"4XP"	"0"	"50"	"1"	"1.57"
"1987"	"12"	"4XP"	"0"	"54"	"2"	"2.97"
"1987"	"12"	"4XP"	"1"	"80"	"1"	"1"
"1987"	"12"	"4XQ"	"1"	"41"	"1"	"2.37"
"1987"	"12"	"4XQ"	"1"	"145"	"1"	"1.34"
"1987"	"12"	"4XQ"	"2"	"46"	"1"	"2.37"
"1987"	"12"	"4XQ"	"2"	"58"	"1"	"4.05"
"1987"	"12"	"5ZJ"	"1"	"52"	"1"	"1.14"
"1987"	"12"	"5ZJ"	"1"	"62"	"1"	"1.14"
"1987"	"12"	"5ZJ"	"1"	"90"	"1"	"1.12"
"1987"	"12"	"5ZJ"	"1"	"97"	"1"	"1.2"
"1987"	"12"	"5ZJ"	"1"	"99"	"1"	"1.13"
"1987"	"12"	"5ZJ"	"1"	"110"	"1"	"1.74"
"1987"	"12"	"5ZJ"	"2"	"78"	"1"	"1.06"
"1987"	"12"	"5ZJ"	"2"	"110"	"1"	"1"
"1987"	"12"	"5ZJ"	"2"	"136"	"1"	"1.52"
"1987"	"12"	"5ZJ"	"2"	"140"	"1"	"1.4"
"1988"	"11"	"4VN"	"1"	"149"	"1"	"1.56"
"1988"	"11"	"4VN"	"2"	"55"	"1"	"1"
"1988"	"11"	"4VN"	"2"	"107"	"1"	"1.6"
"1988"	"11"	"4VS"	"2"	"120"	"1"	"2.16"
"1988"	"12"	"3N"	"1"	"112"	"1"	"1.14"
"1988"	"12"	"3N"	"1"	"135"	"1"	"1.07"
"1988"	"12"	"3O"	"0"	"61"	"1"	"1"
"1988"	"12"	"3O"	"0"	"65"	"1"	"1"
"1988"	"12"	"3O"	"0"	"66"	"1"	"1"
"1988"	"12"	"3O"	"0"	"67"	"1"	"1"
"1988"	"12"	"3O"	"0"	"70"	"3"	"3.04"
"1988"	"12"	"3O"	"0"	"71"	"1"	"1"
"1988"	"12"	"3O"	"0"	"72"	"1"	"1"
"1988"	"12"	"3O"	"0"	"81"	"1"	"1"
"1988"	"12"	"3O"	"0"	"85"	"1"	"3.18"
"1988"	"12"	"3O"	"0"	"86"	"2"	"5.94"
"1988"	"12"	"3O"	"0"	"89"	"3"	"6.28"
"1988"	"12"	"3O"	"0"	"91"	"2"	"6.13"
"1988"	"12"	"3O"	"0"	"92"	"1"	"1.04"
"1988"	"12"	"3O"	"0"	"94"	"2"	"3.34"
"1988"	"12"	"3O"	"0"	"95"	"1"	"3.18"
"1988"	"12"	"3O"	"0"	"96"	"1"	"1.37"
"1988"	"12"	"3O"	"0"	"100"	"2"	"3.99"
"1988"	"12"	"3O"	"0"	"101"	"2"	"3.11"
"1988"	"12"	"3O"	"0"	"165"	"1"	"1.22"
"1988"	"12"	"3O"	"0"	"185"	"1"	"1.22"
"1988"	"12"	"3O"	"0"	"218"	"1"	"1.22"
"1988"	"12"	"3O"	"1"	"63"	"1"	"11.29"
"1988"	"12"	"3O"	"1"	"75"	"1"	"11.29"
"1988"	"12"	"3O"	"1"	"80"	"1"	"1"
"1988"	"12"	"3O"	"1"	"83"	"1"	"1"
"1988"	"12"	"3O"	"2"	"81"	"1"	"1"
"1988"	"12"	"3O"	"2"	"82"	"1"	"1"
"1988"	"12"	"3O"	"2"	"85"	"1"	"1"
"1988"	"12"	"3O"	"2"	"100"	"1"	"1"
"1988"	"12"	"3O"	"2"	"121"	"1"	"1"
"1988"	"12"	"3O"	"2"	"127"	"1"	"1"
"1988"	"12"	"3O"	"2"	"132"	"1"	"1.02"
"1988"	"12"	"3O"	"2"	"152"	"1"	"1"
"1988"	"12"	"3O"	"2"	"153"	"1"	"1.28"
"1988"	"12"	"3O"	"2"	"172"	"1"	"1.02"
"1988"	"12"	"3O"	"2"	"182"	"1"	"1.02"
"1988"	"12"	"3PN"	"1"	"88"	"1"	"6.69"
"1988"	"12"	"3PN"	"1"	"96"	"1"	"1.01"
"1988"	"12"	"3PN"	"2"	"118"	"1"	"3.35"
"1988"	"12"	"3PN"	"2"	"150"	"1"	"1"
"1988"	"12"	"3PN"	"2"	"183"	"1"	"1"
"1988"	"12"	"3PS"	"0"	"83"	"1"	"2.13"
"1988"	"12"	"3PS"	"0"	"87"	"1"	"2.14"
"1988"	"12"	"3PS"	"0"	"88"	"1"	"2.13"
"1988"	"12"	"3PS"	"0"	"90"	"1"	"2.13"
"1988"	"12"	"3PS"	"0"	"92"	"1"	"2.13"
"1988"	"12"	"3PS"	"1"	"68"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"74"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"84"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"85"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"86"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"93"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"94"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"103"	"1"	"1.21"
"1988"	"12"	"3PS"	"1"	"105"	"1"	"1"
"1988"	"12"	"3PS"	"1"	"111"	"1"	"1"
"1988"	"12"	"3PS"	"2"	"74"	"1"	"1"
"1988"	"12"	"3PS"	"2"	"127"	"1"	"1"
"1988"	"12"	"4VN"	"0"	"52"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"57"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"60"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"65"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"77"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"86"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"100"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"101"	"1"	"1.3"
"1988"	"12"	"4VN"	"0"	"104"	"1"	"1.3"
"1988"	"12"	"4VN"	"0"	"114"	"1"	"1.17"
"1988"	"12"	"4VN"	"0"	"116"	"1"	"1.16"
"1988"	"12"	"4VN"	"0"	"118"	"1"	"3.05"
"1988"	"12"	"4VN"	"0"	"125"	"1"	"1.16"
"1988"	"12"	"4VN"	"0"	"133"	"1"	"1.3"
"1988"	"12"	"4VN"	"0"	"135"	"1"	"1.3"
"1988"	"12"	"4VN"	"0"	"138"	"1"	"1.16"
"1988"	"12"	"4VN"	"0"	"139"	"1"	"1.3"
"1988"	"12"	"4VN"	"1"	"129"	"2"	"3.5"
"1988"	"12"	"4VN"	"2"	"117"	"1"	"1.41"
"1988"	"12"	"4VN"	"2"	"123"	"1"	"1.47"
"1988"	"12"	"4VS"	"0"	"38"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"39"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"40"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"41"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"42"	"2"	"3.34"
"1988"	"12"	"4VS"	"0"	"44"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"45"	"1"	"2.56"
"1988"	"12"	"4VS"	"0"	"47"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"52"	"1"	"1.39"
"1988"	"12"	"4VS"	"0"	"53"	"4"	"5.64"
"1988"	"12"	"4VS"	"0"	"54"	"1"	"1.39"
"1988"	"12"	"4VS"	"0"	"55"	"1"	"1.67"
"1988"	"12"	"4VS"	"0"	"57"	"1"	"1.09"
"1988"	"12"	"4VS"	"0"	"59"	"3"	"4.55"
"1988"	"12"	"4VS"	"0"	"60"	"1"	"1.21"
"1988"	"12"	"4VS"	"0"	"61"	"3"	"4.15"
"1988"	"12"	"4VS"	"0"	"63"	"2"	"2.65"
"1988"	"12"	"4VS"	"0"	"64"	"2"	"3.06"
"1988"	"12"	"4VS"	"0"	"65"	"2"	"2.86"
"1988"	"12"	"4VS"	"0"	"66"	"1"	"1.39"
"1988"	"12"	"4VS"	"0"	"67"	"2"	"2.67"
"1988"	"12"	"4VS"	"0"	"70"	"1"	"1.18"
"1988"	"12"	"4VS"	"0"	"75"	"2"	"2.05"
"1988"	"12"	"4VS"	"0"	"80"	"1"	"1.09"
"1988"	"12"	"4VS"	"0"	"83"	"2"	"2.17"
"1988"	"12"	"4VS"	"0"	"84"	"1"	"1"
"1988"	"12"	"4VS"	"0"	"88"	"1"	"1"
"1988"	"12"	"4VS"	"0"	"95"	"1"	"1.07"
"1988"	"12"	"4VS"	"1"	"41"	"1"	"2.34"
"1988"	"12"	"4VS"	"1"	"44"	"2"	"2.82"
"1988"	"12"	"4VS"	"1"	"45"	"1"	"1"
"1988"	"12"	"4VS"	"1"	"48"	"1"	"1.82"
"1988"	"12"	"4VS"	"1"	"49"	"1"	"1.82"
"1988"	"12"	"4VS"	"1"	"56"	"1"	"1.55"
"1988"	"12"	"4VS"	"1"	"65"	"1"	"4.78"
"1988"	"12"	"4VS"	"1"	"67"	"1"	"1.56"
"1988"	"12"	"4VS"	"1"	"68"	"1"	"1"
"1988"	"12"	"4VS"	"1"	"74"	"1"	"1.82"
"1988"	"12"	"4VS"	"1"	"82"	"1"	"1"
"1988"	"12"	"4VS"	"1"	"84"	"2"	"2.09"
"1988"	"12"	"4VS"	"1"	"85"	"1"	"1.56"
"1988"	"12"	"4VS"	"1"	"87"	"1"	"1"
"1988"	"12"	"4VS"	"1"	"89"	"1"	"1.04"
"1988"	"12"	"4VS"	"1"	"90"	"1"	"1.32"
"1988"	"12"	"4VS"	"1"	"92"	"2"	"5.01"
"1988"	"12"	"4VS"	"1"	"93"	"1"	"1.32"
"1988"	"12"	"4VS"	"1"	"105"	"1"	"1.16"
"1988"	"12"	"4VS"	"1"	"130"	"1"	"1.1"
"1988"	"12"	"4VS"	"2"	"48"	"1"	"2.34"
"1988"	"12"	"4VS"	"2"	"50"	"2"	"3.34"
"1988"	"12"	"4VS"	"2"	"55"	"2"	"9.42"
"1988"	"12"	"4VS"	"2"	"56"	"1"	"2.34"
"1988"	"12"	"4VS"	"2"	"60"	"1"	"1.82"
"1988"	"12"	"4VS"	"2"	"61"	"1"	"1.04"
"1988"	"12"	"4VS"	"2"	"64"	"1"	"1"
"1988"	"12"	"4VS"	"2"	"65"	"1"	"1.35"
"1988"	"12"	"4VS"	"2"	"69"	"1"	"1.35"
"1988"	"12"	"4VS"	"2"	"82"	"2"	"2.97"
"1988"	"12"	"4VS"	"2"	"83"	"1"	"1.32"
"1988"	"12"	"4VS"	"2"	"107"	"1"	"1.45"
"1988"	"12"	"4VS"	"2"	"115"	"1"	"1.16"
"1988"	"12"	"4VS"	"2"	"116"	"1"	"1.55"
"1988"	"12"	"4VS"	"2"	"124"	"1"	"1.29"
"1988"	"12"	"4VS"	"2"	"127"	"1"	"1.79"
"1988"	"12"	"4VS"	"2"	"130"	"1"	"2.34"
"1988"	"12"	"4VS"	"2"	"135"	"1"	"1.1"
"1988"	"12"	"4VS"	"2"	"152"	"1"	"1.05"
"1988"	"12"	"4WE"	"0"	"43"	"1"	"3.77"
"1988"	"12"	"4WE"	"0"	"83"	"1"	"3.77"
"1988"	"12"	"4WG"	"0"	"71"	"1"	"1.07"
"1988"	"12"	"4WG"	"0"	"73"	"1"	"1.07"
"1988"	"12"	"4WG"	"0"	"83"	"1"	"1.34"
"1988"	"12"	"4WG"	"1"	"34"	"1"	"18.75"
"1988"	"12"	"4WG"	"1"	"80"	"1"	"1.11"
"1988"	"12"	"4WG"	"1"	"81"	"1"	"1.11"
"1988"	"12"	"4WG"	"1"	"88"	"1"	"1.11"
"1988"	"12"	"4WG"	"2"	"65"	"1"	"1.11"
"1988"	"12"	"4WG"	"2"	"91"	"1"	"1.08"
"1988"	"12"	"4WG"	"2"	"107"	"1"	"1.08"
"1988"	"12"	"4WG"	"2"	"130"	"1"	"1.08"
"1988"	"12"	"4WG"	"2"	"151"	"1"	"2.09"
"1988"	"12"	"4WG"	"2"	"153"	"1"	"1.46"
"1988"	"12"	"4WJ"	"0"	"59"	"1"	"1.35"
"1988"	"12"	"4WJ"	"0"	"70"	"1"	"1.35"
"1988"	"12"	"4WJ"	"0"	"71"	"1"	"1.35"
"1988"	"12"	"4WK"	"0"	"86"	"1"	"1.04"
"1988"	"12"	"4WL"	"0"	"56"	"1"	"1.35"
"1988"	"12"	"4WL"	"0"	"58"	"1"	"1.35"
"1988"	"12"	"4WL"	"0"	"69"	"1"	"1.35"
"1988"	"12"	"4WL"	"1"	"54"	"1"	"1.57"
"1988"	"12"	"4WL"	"1"	"67"	"1"	"1"
"1988"	"12"	"4WL"	"1"	"95"	"1"	"3.18"
"1988"	"12"	"4WL"	"2"	"52"	"1"	"1"
"1988"	"12"	"4WL"	"2"	"72"	"1"	"1.57"
